fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;quality
06.04;00.38;00.14;02.02;0.038;15.00;25.00.00;0.9951399999999999;03.44;0,045138889;11.01;6
07.03;0,047916667;00.32;02.02;0.069;35.00.00;104.00.00;0.9963200000000001;03.33;00.51;09.05;5
06.00;00.58;00.02;02.04;0.075;15.00;50.00.00;0.99467;03.58;0,046527778;12.05;6
05.06;00.31;0,054166667;13.09;0.07400000000000001;23.00;92.00.00;0.99677;03.39;00.48;10.05;6
07.05;00.52;00.04;02.02;00.06;12.00;20.00;0.99474;03.26;0,044444444;11.08;6
08.00;00.03;0,04375;01.06;0.081;16.00;29.00.00;0.9958799999999999;03.03;0,054166667;10.08;6
06.02;00.07;00.15;05.01;0.076;13.00;27.00.00;0.9962200000000001;03.54;00.06;11.09;6
06.08;0,046527778;00.15;01.08;0.11800000000000001;13.00;20.00;6,9125;03.42;0,046527778;11.03;6
06.02;00.56;00.09;01.07;0.053;24.00.00;32.00.00;0.9940200000000001;03.54;00.06;11.03;5
07.04;00.35;00.33;02.04;0.068;09.00;26.00.00;6,907638889;03.36;00.06;11.09;6
06.02;00.56;00.09;01.07;0.053;24.00.00;32.00.00;0.9940200000000001;03.54;00.06;11.03;5
06.01;0,496527778;00.01;02.06;0.053;13.00;27.00.00;0.9936200000000001;03.57;00.05;11.09;5
06.02;00.46;00.29;02.01;0.07400000000000001;32.00.00;98.00.00;0.9957799999999999;03.33;0,043055556;09.08;5
06.07;00.32;00.44;02.04;0.061;24.00.00;34.00.00;0.99484;03.29;00.08;11.06;7
07.02;00.39;00.44;02.06;0.066;22.00;48.00.00;0.9949399999999999;03.03;0,058333333;11.05;6
07.05;00.31;00.41;02.04;0.065;34.00.00;60.00.00;0.99492;03.34;0,059027778;11.04;6
05.08;0,042361111;00.11;01.08;0.066;18.00;28.00.00;0.9948299999999999;03.55;0,045833333;10.09;6
07.02;0,045833333;00.33;02.05;0.068;34.00.00;102.00.00;0.9941399999999999;03.27;0,054166667;12.08;6
06.06;0,503472222;00.02;07.08;0.073;29.00.00;79.00.00;6,928472222;03.29;00.54;09.02;5
06.03;00.55;00.15;01.08;0.077;26.00.00;35.00.00;0.9931399999999999;03.32;0,056944444;11.06;6
05.04;0,051388889;00.09;01.07;0.08900000000000001;16.00;26.00.00;0.9940200000000001;0,171527778;00.56;11.06;6
06.03;00.51;00.13;02.03;0.076;29.00.00;40.00.00;0.99574;03.42;0,052083333;11.00;6
06.08;0,043055556;00.08;01.09;0.068;28.00.00;38.00.00;0.99651;03.42;0,056944444;09.05;6
06.02;00.06;00.08;02.00;00.09;32.00.00;44.00.00;6,909027778;03.45;00.58;10.05;5
05.09;00.55;00.01;02.02;0.062;39.00.00;51.00.00;0.9951200000000001;03.52;0,052777778;11.02;6
06.03;00.51;00.13;02.03;0.076;29.00.00;40.00.00;0.99574;03.42;0,052083333;11.00;6
05.09;0,447916667;00.12;02.00;0.075;32.00.00;44.00.00;0.9954700000000001;03.57;0,049305556;10.02;5
06.00;00.31;00.47;03.06;0.067;18.00;42.00.00;0.99549;03.39;0,045833333;11.00;6
